transaction_id,customer_id,order_id,amount,currency,payment_status,failure_reason,customer_type,previous_successful_payments,previous_failed_payments,previous_recovery_attempts,historical_recovery_rate,customer_lifetime_value,time_since_failure_minutes,payment_method,checkout_abandoned,order_value_segment,ground_truth_best_strategy,ground_truth_recovery_probability,ground_truth_recovered,ground_truth_recovered_amount
txn_syn_0486,cust_syn_518,order_syn_0486,156.84,INR,FAILED,NETWORK_TIMEOUT,RETURNING,40,1,0,0.35,6113.94,414,UPI,False,MICRO,RETRY,0.7374,True,156.84
txn_syn_0487,cust_syn_316,order_syn_0487,9388.22,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,1,6,4,1.0,49371.05,1520,CREDIT_CARD,False,MEDIUM,PAYMENT_LINK,0.5767,True,9388.22
txn_syn_0488,cust_syn_725,order_syn_0488,510.23,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,165.13,570,CREDIT_CARD,True,LOW,PAYMENT_LINK,0.7303,True,510.23
txn_syn_0489,cust_syn_562,order_syn_0489,9476.5,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,31,8,3,0.33,2150.2,189,UPI,True,MEDIUM,PAYMENT_LINK,0.7027,False,0.0
txn_syn_0490,cust_syn_913,order_syn_0490,49473.87,INR,FAILED,TRANSACTION_LIMIT_EXCEEDED,FIRST_TIME,0,0,0,0.0,465.74,1205,NET_BANKING,False,HIGH,NO_ACTION,0.02,False,0.0
txn_syn_0491,cust_syn_132,order_syn_0491,5938.17,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,0,0,0.0,150.67,475,NET_BANKING,False,MEDIUM,RETRY,0.7366,True,5938.17
txn_syn_0492,cust_syn_208,order_syn_0492,330.87,INR,FAILED,TRANSACTION_LIMIT_EXCEEDED,RETURNING,2,2,1,1.0,38782.82,558,CREDIT_CARD,False,MICRO,PAYMENT_LINK,0.7199,True,330.87
txn_syn_0493,cust_syn_689,order_syn_0493,7524.53,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,39,1,1,1.0,45688.02,1791,CREDIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.4314,False,0.0
txn_syn_0494,cust_syn_292,order_syn_0494,1015.1,INR,FAILED,INCORRECT_OTP,RETURNING,8,5,1,1.0,47795.29,1737,UPI,False,LOW,PAYMENT_LINK,0.6147,True,1015.1
txn_syn_0495,cust_syn_327,order_syn_0495,833.53,INR,FAILED,NETWORK_TIMEOUT,FIRST_TIME,0,0,0,0.0,426.18,605,UPI,False,LOW,RETRY,0.6787,True,833.53
txn_syn_0496,cust_syn_416,order_syn_0496,361.35,INR,FAILED,BANK_SERVER_DOWN,RETURNING,8,4,4,0.75,32291.7,627,WALLET,False,MICRO,RETRY,0.7481,True,361.35
txn_syn_0497,cust_syn_986,order_syn_0497,118.41,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,32,6,2,1.0,45794.07,1428,UPI,False,MICRO,PAYMENT_LINK,0.6571,True,118.41
txn_syn_0498,cust_syn_976,order_syn_0498,5117.33,INR,FAILED,BANK_SERVER_DOWN,RETURNING,7,2,1,0.0,42790.87,1194,UPI,False,MEDIUM,RETRY,0.5263,True,5117.33
txn_syn_0499,cust_syn_976,order_syn_0499,975.74,INR,FAILED,BANK_SERVER_DOWN,RETURNING,10,6,3,0.33,46447.3,2664,UPI,False,LOW,PAYMENT_LINK,0.4952,True,975.74
txn_syn_0500,cust_syn_506,order_syn_0500,8157.13,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,39,2,2,1.0,20017.84,2665,CREDIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.438,True,8157.13
txn_syn_0501,cust_syn_756,order_syn_0501,7242.84,INR,FAILED,INCORRECT_OTP,RETURNING,33,3,0,0.65,49392.77,2642,UPI,False,MEDIUM,PAYMENT_LINK,0.6333,False,0.0
txn_syn_0502,cust_syn_650,order_syn_0502,5827.21,INR,FAILED,EXPIRED_CARD,FIRST_TIME,0,1,0,0.0,9.87,2397,DEBIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.2098,False,0.0
txn_syn_0503,cust_syn_220,order_syn_0503,8203.82,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,0,0,0.0,89.97,662,UPI,False,MEDIUM,RETRY,0.5399,True,8203.82
txn_syn_0504,cust_syn_657,order_syn_0504,140.55,INR,FAILED,TRANSACTION_LIMIT_EXCEEDED,FIRST_TIME,0,2,0,0.0,329.08,2189,NET_BANKING,False,MICRO,NO_ACTION,0.02,False,0.0
txn_syn_0505,cust_syn_651,order_syn_0505,18608.3,INR,FAILED,INCORRECT_OTP,RETURNING,7,0,0,0.32,8800.03,1138,UPI,False,HIGH,PAYMENT_LINK,0.5272,False,0.0
txn_syn_0506,cust_syn_509,order_syn_0506,758.41,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,17,6,5,0.2,27723.41,791,WALLET,True,LOW,PAYMENT_LINK,0.4654,False,0.0
txn_syn_0507,cust_syn_423,order_syn_0507,577.32,INR,FAILED,INSUFFICIENT_FUNDS,VIP,28,6,0,0.88,41639.67,366,CREDIT_CARD,False,LOW,PAYMENT_LINK,0.8042,True,577.32
txn_syn_0508,cust_syn_486,order_syn_0508,8878.73,INR,FAILED,UPI_APP_UNRESPONSIVE,VIP,15,6,0,0.77,23784.5,1431,CREDIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.7352,True,8878.73
txn_syn_0509,cust_syn_869,order_syn_0509,121777.09,INR,FAILED,UPI_APP_UNRESPONSIVE,FIRST_TIME,0,0,0,0.0,370.65,524,CREDIT_CARD,False,ENTERPRISE,ALTERNATE_FLOW,0.5542,False,0.0
txn_syn_0510,cust_syn_373,order_syn_0510,3241.76,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,487.25,751,CREDIT_CARD,True,MEDIUM,PAYMENT_LINK,0.6286,True,3241.76
txn_syn_0511,cust_syn_835,order_syn_0511,180.13,INR,ABANDONED,CHECKOUT_DROPOFF,ENTERPRISE,15,4,0,0.87,129076.26,385,UPI,True,MICRO,PAYMENT_LINK,0.8683,False,0.0
txn_syn_0512,cust_syn_534,order_syn_0512,9197.07,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,9,7,3,0.0,21462.63,2879,DEBIT_CARD,True,MEDIUM,PAYMENT_LINK,0.6309,False,0.0
txn_syn_0513,cust_syn_640,order_syn_0513,2199.74,INR,FAILED,BANK_SERVER_DOWN,RETURNING,3,7,1,0.0,10391.08,700,UPI,False,LOW,RETRY,0.6494,False,0.0
txn_syn_0514,cust_syn_220,order_syn_0514,667.06,INR,FAILED,CARD_AUTHENTICATION_FAILED,FIRST_TIME,0,0,0,0.0,132.38,2635,UPI,False,LOW,ALTERNATE_FLOW,0.5236,True,667.06
txn_syn_0515,cust_syn_106,order_syn_0515,17446.12,INR,FAILED,BANK_SERVER_DOWN,RETURNING,22,4,2,0.0,2247.41,349,UPI,False,HIGH,RETRY,0.5217,False,0.0
txn_syn_0516,cust_syn_356,order_syn_0516,2639.46,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,0,0,0.0,149.64,1801,DEBIT_CARD,False,MEDIUM,PAYMENT_LINK,0.4089,True,2639.46
txn_syn_0517,cust_syn_294,order_syn_0517,127.45,INR,FAILED,CARD_AUTHENTICATION_FAILED,FIRST_TIME,0,0,0,0.0,210.53,1090,CREDIT_CARD,False,MICRO,ALTERNATE_FLOW,0.3506,False,0.0
txn_syn_0518,cust_syn_899,order_syn_0518,2134.99,INR,FAILED,BANK_SERVER_DOWN,ENTERPRISE,33,6,1,0.0,287811.44,215,UPI,False,LOW,RETRY,0.8142,True,2134.99
txn_syn_0519,cust_syn_597,order_syn_0519,2681.56,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,0,0,0.0,308.81,2873,UPI,False,MEDIUM,PAYMENT_LINK,0.3944,False,0.0
txn_syn_0520,cust_syn_614,order_syn_0520,271.96,INR,FAILED,BANK_SERVER_DOWN,RETURNING,13,2,0,0.37,21261.59,210,UPI,False,MICRO,RETRY,0.6028,True,271.96
txn_syn_0521,cust_syn_162,order_syn_0521,4762.25,INR,ABANDONED,BANK_SERVER_DOWN,RETURNING,4,4,0,0.46,15466.69,215,UPI,True,MEDIUM,RETRY,0.7024,True,4762.25
txn_syn_0522,cust_syn_358,order_syn_0522,595.59,INR,FAILED,INSUFFICIENT_FUNDS,ENTERPRISE,24,5,2,0.0,39903.52,1482,NET_BANKING,False,LOW,NO_ACTION,0.0262,False,0.0
txn_syn_0523,cust_syn_189,order_syn_0523,2713.71,INR,FAILED,CARD_AUTHENTICATION_FAILED,ENTERPRISE,9,1,0,0.65,274706.93,2240,DEBIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.4881,True,2713.71
txn_syn_0524,cust_syn_230,order_syn_0524,44136.68,INR,FAILED,GATEWAY_REJECTED,FIRST_TIME,0,0,0,0.0,126.26,1838,NET_BANKING,False,HIGH,RETRY,0.2557,False,0.0
txn_syn_0525,cust_syn_909,order_syn_0525,139.9,INR,FAILED,UPI_APP_UNRESPONSIVE,FIRST_TIME,0,0,0,0.0,348.35,1630,CREDIT_CARD,False,MICRO,ALTERNATE_FLOW,0.4251,False,0.0
txn_syn_0526,cust_syn_675,order_syn_0526,6328.42,INR,FAILED,CARD_AUTHENTICATION_FAILED,RETURNING,26,4,1,0.0,2172.83,2065,UPI,False,MEDIUM,ALTERNATE_FLOW,0.5,False,0.0
txn_syn_0527,cust_syn_275,order_syn_0527,9477.47,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,0,0,0.0,145.92,213,UPI,False,MEDIUM,RETRY,0.5103,True,9477.47
txn_syn_0528,cust_syn_719,order_syn_0528,3921.39,INR,FAILED,UPI_APP_UNRESPONSIVE,VIP,21,1,1,0.0,64801.38,900,UPI,False,MEDIUM,ALTERNATE_FLOW,0.6778,False,0.0
txn_syn_0529,cust_syn_899,order_syn_0529,3918.04,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,25,4,4,1.0,11895.63,1621,UPI,True,MEDIUM,PAYMENT_LINK,0.7065,True,3918.04
txn_syn_0530,cust_syn_285,order_syn_0530,245.63,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,12,3,3,0.33,33083.09,286,UPI,False,MICRO,NO_ACTION,0.043,False,0.0
txn_syn_0531,cust_syn_240,order_syn_0531,40537.07,INR,FAILED,BANK_SERVER_DOWN,RETURNING,1,1,1,1.0,2994.36,344,CREDIT_CARD,False,HIGH,RETRY,0.6023,False,0.0
txn_syn_0532,cust_syn_655,order_syn_0532,42617.78,INR,FAILED,EXPIRED_CARD,RETURNING,22,1,0,0.38,38464.24,2228,UPI,False,HIGH,PAYMENT_LINK,0.4651,True,42617.78
txn_syn_0533,cust_syn_623,order_syn_0533,2326.24,INR,FAILED,NETWORK_TIMEOUT,ENTERPRISE,27,2,0,0.85,18912.25,1577,CREDIT_CARD,False,LOW,PAYMENT_LINK,0.6378,True,2326.24
txn_syn_0534,cust_syn_388,order_syn_0534,46794.02,INR,FAILED,INCORRECT_OTP,FIRST_TIME,0,0,0,0.0,59.18,2174,NET_BANKING,False,HIGH,PAYMENT_LINK,0.3649,False,0.0
txn_syn_0535,cust_syn_393,order_syn_0535,9395.0,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,458.12,314,DEBIT_CARD,True,MEDIUM,PAYMENT_LINK,0.5852,True,9395.0
txn_syn_0536,cust_syn_557,order_syn_0536,180.4,INR,FAILED,NETWORK_TIMEOUT,RETURNING,31,1,0,0.65,48060.1,1309,WALLET,False,MICRO,RETRY,0.5748,True,180.4
txn_syn_0537,cust_syn_769,order_syn_0537,5825.38,INR,FAILED,BANK_SERVER_DOWN,ENTERPRISE,25,6,4,0.75,167159.21,2160,UPI,False,MEDIUM,PAYMENT_LINK,0.4564,True,5825.38
txn_syn_0538,cust_syn_971,order_syn_0538,12383.04,INR,FAILED,UPI_APP_UNRESPONSIVE,FIRST_TIME,0,0,0,0.0,478.81,572,UPI,False,HIGH,ALTERNATE_FLOW,0.6891,True,12383.04
txn_syn_0539,cust_syn_947,order_syn_0539,2287.55,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,58.62,1741,DEBIT_CARD,True,LOW,PAYMENT_LINK,0.601,False,0.0
txn_syn_0540,cust_syn_130,order_syn_0540,846.96,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,122.52,1926,UPI,True,LOW,PAYMENT_LINK,0.4988,True,846.96
txn_syn_0541,cust_syn_900,order_syn_0541,775.02,INR,FAILED,BANK_SERVER_DOWN,RETURNING,1,4,0,0.39,44295.54,2786,CREDIT_CARD,False,LOW,RETRY,0.5385,True,775.02
txn_syn_0542,cust_syn_332,order_syn_0542,289.68,INR,FAILED,NETWORK_TIMEOUT,RETURNING,11,4,0,0.61,48940.46,2292,CREDIT_CARD,False,MICRO,RETRY,0.5754,True,289.68
txn_syn_0543,cust_syn_489,order_syn_0543,196.56,INR,FAILED,INCORRECT_OTP,FIRST_TIME,0,1,0,0.0,323.32,116,UPI,False,MICRO,PAYMENT_LINK,0.3526,False,0.0
txn_syn_0544,cust_syn_292,order_syn_0544,6073.09,INR,FAILED,BANK_SERVER_DOWN,RETURNING,3,3,2,0.0,48879.83,1266,DEBIT_CARD,False,MEDIUM,RETRY,0.4168,False,0.0
txn_syn_0545,cust_syn_843,order_syn_0545,905.86,INR,FAILED,EXPIRED_CARD,FIRST_TIME,0,0,0,0.0,337.34,99,CREDIT_CARD,False,LOW,ALTERNATE_FLOW,0.5396,True,905.86
txn_syn_0546,cust_syn_574,order_syn_0546,293.08,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,0,0,0.0,476.41,2056,CREDIT_CARD,False,MICRO,PAYMENT_LINK,0.2819,False,0.0
txn_syn_0547,cust_syn_447,order_syn_0547,740.49,INR,FAILED,NETWORK_TIMEOUT,FIRST_TIME,0,0,0,0.0,470.07,2487,CREDIT_CARD,False,LOW,PAYMENT_LINK,0.3931,True,740.49
txn_syn_0548,cust_syn_991,order_syn_0548,29955.99,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,1,0,0.0,398.69,281,CREDIT_CARD,False,HIGH,RETRY,0.6953,True,29955.99
txn_syn_0549,cust_syn_584,order_syn_0549,3579.34,INR,FAILED,INCORRECT_OTP,VIP,29,2,0,0.88,76309.3,1807,UPI,False,MEDIUM,PAYMENT_LINK,0.7637,True,3579.34
txn_syn_0550,cust_syn_369,order_syn_0550,193.77,INR,FAILED,INCORRECT_OTP,ENTERPRISE,3,0,0,0.72,173510.52,915,UPI,False,MICRO,PAYMENT_LINK,0.5542,False,0.0
txn_syn_0551,cust_syn_576,order_syn_0551,103587.56,INR,FAILED,INSUFFICIENT_FUNDS,FIRST_TIME,0,0,0,0.0,54.17,1404,UPI,False,ENTERPRISE,NO_ACTION,0.02,False,0.0
txn_syn_0552,cust_syn_259,order_syn_0552,4422.18,INR,FAILED,INSUFFICIENT_FUNDS,ENTERPRISE,10,3,2,1.0,21021.1,1941,NET_BANKING,False,MEDIUM,PAYMENT_LINK,0.5015,True,4422.18
txn_syn_0553,cust_syn_280,order_syn_0553,739.99,INR,FAILED,INCORRECT_OTP,FIRST_TIME,0,0,0,0.0,202.53,1064,NET_BANKING,False,LOW,PAYMENT_LINK,0.4312,True,739.99
txn_syn_0554,cust_syn_303,order_syn_0554,2446.04,INR,FAILED,INSUFFICIENT_FUNDS,FIRST_TIME,0,0,0,0.0,237.75,1595,CREDIT_CARD,False,LOW,NO_ACTION,0.02,False,0.0
txn_syn_0555,cust_syn_248,order_syn_0555,7629.74,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,2,0,0.0,469.48,606,UPI,False,MEDIUM,RETRY,0.5731,False,0.0
txn_syn_0556,cust_syn_561,order_syn_0556,980.13,INR,FAILED,INCORRECT_OTP,ENTERPRISE,9,7,5,0.8,40064.46,1548,UPI,False,LOW,PAYMENT_LINK,0.6292,True,980.13
txn_syn_0557,cust_syn_472,order_syn_0557,37971.99,INR,FAILED,EXPIRED_CARD,FIRST_TIME,0,1,0,0.0,251.04,1444,CREDIT_CARD,False,HIGH,ALTERNATE_FLOW,0.5423,True,37971.99
txn_syn_0558,cust_syn_482,order_syn_0558,8604.98,INR,FAILED,INSUFFICIENT_FUNDS,FIRST_TIME,0,0,0,0.0,271.38,2543,CREDIT_CARD,False,MEDIUM,NO_ACTION,0.02,False,0.0
txn_syn_0559,cust_syn_116,order_syn_0559,8252.03,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,27,1,1,0.0,32409.21,1864,CREDIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.4141,False,0.0
txn_syn_0560,cust_syn_575,order_syn_0560,691.81,INR,FAILED,TRANSACTION_LIMIT_EXCEEDED,RETURNING,26,0,0,0.77,26362.92,2759,UPI,False,LOW,PAYMENT_LINK,0.5084,True,691.81
txn_syn_0561,cust_syn_936,order_syn_0561,82647.2,INR,FAILED,NETWORK_TIMEOUT,RETURNING,39,5,2,0.0,48039.71,213,WALLET,False,ENTERPRISE,RETRY,0.8046,True,82647.2
txn_syn_0562,cust_syn_425,order_syn_0562,618.24,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,28,3,0,0.73,8063.85,1067,UPI,True,LOW,PAYMENT_LINK,0.4746,True,618.24
txn_syn_0563,cust_syn_888,order_syn_0563,9849.74,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,2,8,0,0.64,3213.91,2674,CREDIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.5684,False,0.0
txn_syn_0564,cust_syn_888,order_syn_0564,119.83,INR,FAILED,UPI_APP_UNRESPONSIVE,FIRST_TIME,0,0,0,0.0,41.48,2442,WALLET,False,MICRO,ALTERNATE_FLOW,0.1786,False,0.0
txn_syn_0565,cust_syn_958,order_syn_0565,5378.17,INR,FAILED,NETWORK_TIMEOUT,FIRST_TIME,0,0,0,0.0,397.72,1286,CREDIT_CARD,False,MEDIUM,RETRY,0.5769,False,0.0
txn_syn_0566,cust_syn_746,order_syn_0566,5917.8,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,3,1,1,1.0,25227.73,500,UPI,True,MEDIUM,PAYMENT_LINK,0.6766,False,0.0
txn_syn_0567,cust_syn_217,order_syn_0567,2139.1,INR,FAILED,NETWORK_TIMEOUT,ENTERPRISE,2,5,1,0.0,36031.52,2260,UPI,False,LOW,NO_ACTION,0.1871,False,0.0
txn_syn_0568,cust_syn_356,order_syn_0568,452.54,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,443.66,1278,CREDIT_CARD,True,MICRO,PAYMENT_LINK,0.5071,False,0.0
txn_syn_0569,cust_syn_378,order_syn_0569,9080.15,INR,FAILED,EXPIRED_CARD,RETURNING,40,1,1,1.0,11586.6,2096,DEBIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.4781,False,0.0
txn_syn_0570,cust_syn_507,order_syn_0570,4219.34,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,161.34,1525,UPI,True,MEDIUM,PAYMENT_LINK,0.572,True,4219.34
txn_syn_0571,cust_syn_681,order_syn_0571,1926.18,INR,FAILED,INCORRECT_OTP,RETURNING,15,8,0,0.53,30886.49,2751,UPI,False,LOW,PAYMENT_LINK,0.5287,True,1926.18
txn_syn_0572,cust_syn_301,order_syn_0572,206.33,INR,FAILED,INCORRECT_OTP,FIRST_TIME,0,0,0,0.0,23.4,970,CREDIT_CARD,False,MICRO,PAYMENT_LINK,0.4371,False,0.0
txn_syn_0573,cust_syn_391,order_syn_0573,5747.1,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,2,0,0.0,18.5,1702,UPI,False,MEDIUM,RETRY,0.4935,True,5747.1
txn_syn_0574,cust_syn_727,order_syn_0574,6769.23,INR,FAILED,UPI_APP_UNRESPONSIVE,FIRST_TIME,0,0,0,0.0,491.98,422,NET_BANKING,False,MEDIUM,ALTERNATE_FLOW,0.3875,False,0.0
txn_syn_0575,cust_syn_546,order_syn_0575,42645.09,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,0,0,0.0,362.05,217,CREDIT_CARD,False,HIGH,RETRY,0.528,True,42645.09
txn_syn_0576,cust_syn_727,order_syn_0576,386.4,INR,FAILED,INCORRECT_OTP,RETURNING,25,4,1,0.0,30005.75,1694,UPI,False,MICRO,PAYMENT_LINK,0.5247,True,386.4
txn_syn_0577,cust_syn_387,order_syn_0577,365.61,INR,FAILED,INCORRECT_OTP,FIRST_TIME,0,0,0,0.0,112.92,2703,UPI,False,MICRO,PAYMENT_LINK,0.3187,True,365.61
txn_syn_0578,cust_syn_786,order_syn_0578,286.8,INR,FAILED,INCORRECT_OTP,FIRST_TIME,0,1,0,0.0,93.96,1279,CREDIT_CARD,False,MICRO,PAYMENT_LINK,0.2312,False,0.0
txn_syn_0579,cust_syn_494,order_syn_0579,246.78,INR,FAILED,UPI_APP_UNRESPONSIVE,VIP,40,8,1,1.0,33065.3,605,UPI,False,MICRO,ALTERNATE_FLOW,0.7806,True,246.78
txn_syn_0580,cust_syn_587,order_syn_0580,487.33,INR,FAILED,EXPIRED_CARD,RETURNING,29,5,2,0.0,46492.53,219,UPI,False,MICRO,NO_ACTION,0.1427,False,0.0
txn_syn_0581,cust_syn_293,order_syn_0581,7129.76,INR,FAILED,CARD_AUTHENTICATION_FAILED,RETURNING,39,4,4,1.0,25693.58,219,CREDIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.6261,False,0.0
txn_syn_0582,cust_syn_816,order_syn_0582,5456.05,INR,FAILED,NETWORK_TIMEOUT,RETURNING,26,6,0,0.43,41555.3,2444,UPI,False,MEDIUM,NO_ACTION,0.02,False,0.0
txn_syn_0583,cust_syn_973,order_syn_0583,508.69,INR,ABANDONED,CHECKOUT_DROPOFF,ENTERPRISE,16,2,1,0.0,59993.89,1754,WALLET,True,LOW,PAYMENT_LINK,0.763,False,0.0
txn_syn_0584,cust_syn_708,order_syn_0584,28902.26,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,0,0,0.0,0.5,1192,UPI,False,HIGH,RETRY,0.3825,True,28902.26
txn_syn_0585,cust_syn_853,order_syn_0585,6970.01,INR,FAILED,EXPIRED_CARD,FIRST_TIME,0,0,0,0.0,175.39,1235,UPI,False,MEDIUM,ALTERNATE_FLOW,0.5365,False,0.0
txn_syn_0586,cust_syn_215,order_syn_0586,468.29,INR,FAILED,GATEWAY_REJECTED,FIRST_TIME,0,0,0,0.0,319.9,128,UPI,False,MICRO,RETRY,0.4586,True,468.29
txn_syn_0587,cust_syn_486,order_syn_0587,8991.07,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,18,8,3,0.33,14734.85,1268,UPI,False,MEDIUM,NO_ACTION,0.02,False,0.0
txn_syn_0588,cust_syn_680,order_syn_0588,5196.39,INR,FAILED,CARD_AUTHENTICATION_FAILED,VIP,23,4,0,0.88,77845.49,2723,UPI,False,MEDIUM,ALTERNATE_FLOW,0.6289,True,5196.39
txn_syn_0589,cust_syn_945,order_syn_0589,1005.77,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,4,7,2,0.0,22655.5,2058,UPI,False,LOW,NO_ACTION,0.02,False,0.0
txn_syn_0590,cust_syn_301,order_syn_0590,8304.57,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,6,4,1,0.0,24712.53,403,CREDIT_CARD,False,MEDIUM,NO_ACTION,0.0246,False,0.0
txn_syn_0591,cust_syn_923,order_syn_0591,176.04,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,13,4,1,1.0,28605.62,2237,CREDIT_CARD,True,MICRO,PAYMENT_LINK,0.6164,False,0.0
txn_syn_0592,cust_syn_615,order_syn_0592,112273.34,INR,FAILED,BANK_SERVER_DOWN,ENTERPRISE,23,7,2,0.5,146367.14,364,NET_BANKING,False,ENTERPRISE,RETRY,0.8829,True,112273.34
txn_syn_0593,cust_syn_656,order_syn_0593,7866.2,INR,FAILED,UPI_APP_UNRESPONSIVE,ENTERPRISE,19,0,0,0.38,204982.82,1108,CREDIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.5897,True,7866.2
txn_syn_0594,cust_syn_439,order_syn_0594,228.74,INR,FAILED,EXPIRED_CARD,ENTERPRISE,8,8,5,1.0,27269.84,2769,DEBIT_CARD,False,MICRO,ALTERNATE_FLOW,0.5848,False,0.0
txn_syn_0595,cust_syn_738,order_syn_0595,3224.61,INR,FAILED,BANK_SERVER_DOWN,RETURNING,8,1,0,0.39,44235.16,1602,UPI,False,MEDIUM,NO_ACTION,0.02,False,0.0
txn_syn_0596,cust_syn_659,order_syn_0596,2108.65,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,0,0,0.0,219.56,2694,UPI,False,LOW,PAYMENT_LINK,0.3153,True,2108.65
txn_syn_0597,cust_syn_202,order_syn_0597,1965.92,INR,ABANDONED,INSUFFICIENT_FUNDS,VIP,32,5,5,0.4,62331.25,1874,UPI,True,LOW,NO_ACTION,0.1161,False,0.0
txn_syn_0598,cust_syn_555,order_syn_0598,7506.86,INR,FAILED,GATEWAY_REJECTED,FIRST_TIME,0,1,0,0.0,481.4,2063,UPI,False,MEDIUM,PAYMENT_LINK,0.2419,True,7506.86
txn_syn_0599,cust_syn_771,order_syn_0599,3726.07,INR,FAILED,TRANSACTION_LIMIT_EXCEEDED,RETURNING,22,7,5,0.2,15360.33,1544,UPI,False,MEDIUM,NO_ACTION,0.02,False,0.0
txn_syn_0600,cust_syn_365,order_syn_0600,654.73,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,0,0,0.0,477.6,653,UPI,False,LOW,RETRY,0.5877,True,654.73
txn_syn_0601,cust_syn_890,order_syn_0601,174520.73,INR,ABANDONED,NETWORK_TIMEOUT,RETURNING,16,1,0,0.74,20436.01,300,UPI,True,ENTERPRISE,RETRY,0.671,True,174520.73
txn_syn_0602,cust_syn_560,order_syn_0602,326.25,INR,FAILED,NETWORK_TIMEOUT,FIRST_TIME,0,2,0,0.0,286.89,665,UPI,False,MICRO,RETRY,0.5158,False,0.0
txn_syn_0603,cust_syn_198,order_syn_0603,4671.84,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,1,0,0.0,446.65,2632,CREDIT_CARD,False,MEDIUM,RETRY,0.4802,True,4671.84
txn_syn_0604,cust_syn_672,order_syn_0604,2144.6,INR,FAILED,BANK_SERVER_DOWN,ENTERPRISE,5,7,3,1.0,263705.35,212,CREDIT_CARD,False,LOW,RETRY,0.9313,True,2144.6
txn_syn_0605,cust_syn_820,order_syn_0605,579.98,INR,FAILED,EXPIRED_CARD,FIRST_TIME,0,1,0,0.0,78.93,1280,UPI,False,LOW,ALTERNATE_FLOW,0.433,False,0.0
txn_syn_0606,cust_syn_369,order_syn_0606,12375.62,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,3,5,3,0.67,11624.54,2719,UPI,False,HIGH,ALTERNATE_FLOW,0.5189,False,0.0
txn_syn_0607,cust_syn_955,order_syn_0607,1725.26,INR,FAILED,CARD_AUTHENTICATION_FAILED,RETURNING,3,5,0,0.87,30711.09,172,CREDIT_CARD,False,LOW,ALTERNATE_FLOW,0.6642,False,0.0
txn_syn_0608,cust_syn_997,order_syn_0608,8741.79,INR,ABANDONED,CHECKOUT_DROPOFF,VIP,2,0,0,0.76,122836.3,2265,CREDIT_CARD,True,MEDIUM,PAYMENT_LINK,0.7683,True,8741.79
